model,training,eval_lang,step,pred_langs
cmn_Hani,['cmn_Hani'],jpn_Jpan,Step1,"{'jpn_Jpan': 0.89, 'cmn_Hani': 0.09}"
cmn_Hani,['cmn_Hani'],jpn_Jpan,Step50+sbeam8,{'jpn_Jpan': 0.91}
cmn_Hani,['cmn_Hani'],jpn_Jpan,Base,{'jpn_Jpan': 0.93}
cmn_Hani,['cmn_Hani'],kor_Hang,Labels,{'kor_Hang': 0.99}
cmn_Hani,['cmn_Hani'],kor_Hang,Step1,"{'cmn_Hani': 0.84, 'eng_Latn': 0.07}"
cmn_Hani,['cmn_Hani'],kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.09, 'cmn_Hani': 0.74}"
cmn_Hani,['cmn_Hani'],kor_Hang,Base,{'cmn_Hani': 0.94}
cmn_Hani,['cmn_Hani'],mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
cmn_Hani,['cmn_Hani'],mon_Cyrl,Step1,{'cmn_Hani': 0.74}
cmn_Hani,['cmn_Hani'],mon_Cyrl,Step50+sbeam8,"{'cmn_Hani': 0.64, 'eng_Latn': 0.07}"
cmn_Hani,['cmn_Hani'],mon_Cyrl,Base,{'cmn_Hani': 0.84}
cmn_Hani,['cmn_Hani'],hun_Latn,Labels,{'hun_Latn': 1.0}
cmn_Hani,['cmn_Hani'],hun_Latn,Step1,"{'cmn_Hani': 0.65, 'eng_Latn': 0.11}"
cmn_Hani,['cmn_Hani'],hun_Latn,Step50+sbeam8,"{'cmn_Hani': 0.56, 'eng_Latn': 0.14}"
cmn_Hani,['cmn_Hani'],hun_Latn,Base,"{'cmn_Hani': 0.69, 'eng_Latn': 0.09}"
cmn_Hani,['cmn_Hani'],mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
cmn_Hani,['cmn_Hani'],mhr_Cyrl,Step1,{'cmn_Hani': 0.8}
cmn_Hani,['cmn_Hani'],mhr_Cyrl,Step50+sbeam8,{'cmn_Hani': 0.69}
cmn_Hani,['cmn_Hani'],mhr_Cyrl,Base,{'cmn_Hani': 0.81}
cmn_Hani,['cmn_Hani'],fin_Latn,Labels,{'fin_Latn': 0.99}
cmn_Hani,['cmn_Hani'],fin_Latn,Step1,"{'cmn_Hani': 0.82, 'eng_Latn': 0.1}"
cmn_Hani,['cmn_Hani'],fin_Latn,Step50+sbeam8,"{'cmn_Hani': 0.76, 'eng_Latn': 0.13}"
cmn_Hani,['cmn_Hani'],fin_Latn,Base,"{'cmn_Hani': 0.9, 'eng_Latn': 0.06}"
jpn_Jpan,['jpn_Jpan'],deu_Latn,Labels,{'deu_Latn': 1.0}
jpn_Jpan,['jpn_Jpan'],deu_Latn,Step1,"{'jpn_Jpan': 0.44, 'deu_Latn': 0.51}"
jpn_Jpan,['jpn_Jpan'],deu_Latn,Step50+sbeam8,"{'deu_Latn': 0.46, 'jpn_Jpan': 0.45}"
jpn_Jpan,['jpn_Jpan'],deu_Latn,Base,"{'deu_Latn': 0.62, 'jpn_Jpan': 0.34}"
jpn_Jpan,['jpn_Jpan'],ydd_Hebr,Labels,{'heb_Hebr': 0.99}
jpn_Jpan,['jpn_Jpan'],ydd_Hebr,Step1,"{'jpn_Jpan': 0.58, 'eng_Latn': 0.18, 'cmn_Hani': 0.08}"
jpn_Jpan,['jpn_Jpan'],ydd_Hebr,Step50+sbeam8,"{'eng_Latn': 0.23, 'jpn_Jpan': 0.53, 'cmn_Hani': 0.06}"
jpn_Jpan,['jpn_Jpan'],ydd_Hebr,Base,"{'jpn_Jpan': 0.59, 'eng_Latn': 0.19, 'cmn_Hani': 0.09}"
jpn_Jpan,['jpn_Jpan'],heb_Hebr,Labels,{'heb_Hebr': 1.0}
jpn_Jpan,['jpn_Jpan'],heb_Hebr,Step1,"{'jpn_Jpan': 0.83, 'eng_Latn': 0.09}"
jpn_Jpan,['jpn_Jpan'],heb_Hebr,Step50+sbeam8,"{'eng_Latn': 0.1, 'jpn_Jpan': 0.82}"
jpn_Jpan,['jpn_Jpan'],heb_Hebr,Base,"{'jpn_Jpan': 0.77, 'eng_Latn': 0.15}"
jpn_Jpan,['jpn_Jpan'],arb_Arab,Labels,{'arb_Arab': 1.0}
jpn_Jpan,['jpn_Jpan'],arb_Arab,Step1,"{'jpn_Jpan': 0.76, 'eng_Latn': 0.2}"
jpn_Jpan,['jpn_Jpan'],arb_Arab,Step50+sbeam8,"{'jpn_Jpan': 0.74, 'eng_Latn': 0.21}"
jpn_Jpan,['jpn_Jpan'],arb_Arab,Base,"{'jpn_Jpan': 0.71, 'eng_Latn': 0.24}"
jpn_Jpan,['jpn_Jpan'],amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
jpn_Jpan,['jpn_Jpan'],amh_Ethi,Step1,"{'jpn_Jpan': 0.5, 'eng_Latn': 0.19}"
jpn_Jpan,['jpn_Jpan'],amh_Ethi,Step50+sbeam8,"{'jpn_Jpan': 0.41, 'eng_Latn': 0.23}"
jpn_Jpan,['jpn_Jpan'],amh_Ethi,Base,"{'jpn_Jpan': 0.46, 'eng_Latn': 0.22}"
jpn_Jpan,['jpn_Jpan'],mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
jpn_Jpan,['jpn_Jpan'],mlt_Latn,Step1,"{'eng_Latn': 0.38, 'jpn_Jpan': 0.23}"
jpn_Jpan,['jpn_Jpan'],mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.38, 'jpn_Jpan': 0.18}"
jpn_Jpan,['jpn_Jpan'],mlt_Latn,Base,"{'deu_Latn': 0.07, 'eng_Latn': 0.36, 'jpn_Jpan': 0.22}"
jpn_Jpan,['jpn_Jpan'],hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
jpn_Jpan,['jpn_Jpan'],hin_Deva,Step1,"{'jpn_Jpan': 0.62, 'eng_Latn': 0.27}"
jpn_Jpan,['jpn_Jpan'],hin_Deva,Step50+sbeam8,"{'eng_Latn': 0.28, 'jpn_Jpan': 0.6}"
jpn_Jpan,['jpn_Jpan'],hin_Deva,Base,"{'jpn_Jpan': 0.63, 'eng_Latn': 0.26}"
jpn_Jpan,['jpn_Jpan'],urd_Arab,Labels,{'urd_Arab': 0.98}
jpn_Jpan,['jpn_Jpan'],urd_Arab,Step1,"{'cmn_Hani': 0.1, 'jpn_Jpan': 0.77, 'eng_Latn': 0.06}"
jpn_Jpan,['jpn_Jpan'],urd_Arab,Step50+sbeam8,"{'jpn_Jpan': 0.74, 'cmn_Hani': 0.08, 'eng_Latn': 0.06}"
jpn_Jpan,['jpn_Jpan'],urd_Arab,Base,"{'jpn_Jpan': 0.82, 'cmn_Hani': 0.07, 'eng_Latn': 0.06}"
jpn_Jpan,['jpn_Jpan'],guj_Gujr,Labels,{'guj_Gujr': 0.99}
jpn_Jpan,['jpn_Jpan'],guj_Gujr,Step1,"{'jpn_Jpan': 0.83, 'eng_Latn': 0.08}"
jpn_Jpan,['jpn_Jpan'],guj_Gujr,Step50+sbeam8,"{'jpn_Jpan': 0.76, 'eng_Latn': 0.11}"
jpn_Jpan,['jpn_Jpan'],guj_Gujr,Base,"{'jpn_Jpan': 0.83, 'eng_Latn': 0.09}"
jpn_Jpan,['jpn_Jpan'],sin_Sinh,Labels,{'eng_Latn': 0.19}
jpn_Jpan,['jpn_Jpan'],sin_Sinh,Step1,"{'cmn_Hani': 0.06, 'jpn_Jpan': 0.79}"
jpn_Jpan,['jpn_Jpan'],sin_Sinh,Step50+sbeam8,"{'jpn_Jpan': 0.68, 'eng_Latn': 0.07}"
jpn_Jpan,['jpn_Jpan'],sin_Sinh,Base,"{'jpn_Jpan': 0.85, 'eng_Latn': 0.06}"
jpn_Jpan,['jpn_Jpan'],pan_Guru,Labels,{'pan_Guru': 1.0}
jpn_Jpan,['jpn_Jpan'],pan_Guru,Step1,"{'jpn_Jpan': 0.7, 'eng_Latn': 0.09, 'cmn_Hani': 0.07}"
jpn_Jpan,['jpn_Jpan'],pan_Guru,Step50+sbeam8,"{'jpn_Jpan': 0.6, 'eng_Latn': 0.12}"
jpn_Jpan,['jpn_Jpan'],pan_Guru,Base,"{'jpn_Jpan': 0.77, 'eng_Latn': 0.08, 'cmn_Hani': 0.08}"
jpn_Jpan,['jpn_Jpan'],tur_Latn,Labels,{'tur_Latn': 0.99}
jpn_Jpan,['jpn_Jpan'],tur_Latn,Step1,"{'jpn_Jpan': 0.62, 'eng_Latn': 0.06}"
jpn_Jpan,['jpn_Jpan'],tur_Latn,Step50+sbeam8,"{'jpn_Jpan': 0.61, 'eng_Latn': 0.07}"
jpn_Jpan,['jpn_Jpan'],tur_Latn,Base,"{'eng_Latn': 0.08, 'tur_Latn': 0.08, 'jpn_Jpan': 0.55}"
jpn_Jpan,['jpn_Jpan'],kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99}
jpn_Jpan,['jpn_Jpan'],kaz_Cyrl,Step1,"{'jpn_Jpan': 0.71, 'eng_Latn': 0.09}"
jpn_Jpan,['jpn_Jpan'],kaz_Cyrl,Step50+sbeam8,"{'jpn_Jpan': 0.64, 'eng_Latn': 0.12}"
jpn_Jpan,['jpn_Jpan'],kaz_Cyrl,Base,"{'jpn_Jpan': 0.73, 'eng_Latn': 0.08}"
jpn_Jpan,['jpn_Jpan'],cmn_Hani,Labels,{'cmn_Hani': 1.0}
jpn_Jpan,['jpn_Jpan'],cmn_Hani,Step1,"{'cmn_Hani': 0.47, 'jpn_Jpan': 0.52}"
jpn_Jpan,['jpn_Jpan'],cmn_Hani,Step50+sbeam8,"{'cmn_Hani': 0.39, 'jpn_Jpan': 0.6}"
jpn_Jpan,['jpn_Jpan'],cmn_Hani,Base,"{'cmn_Hani': 0.53, 'jpn_Jpan': 0.46}"
jpn_Jpan,['jpn_Jpan'],jpn_Jpan,Labels,{'jpn_Jpan': 0.99}
jpn_Jpan,['jpn_Jpan'],jpn_Jpan,Step1,{'jpn_Jpan': 0.98}
jpn_Jpan,['jpn_Jpan'],jpn_Jpan,Step50+sbeam8,{'jpn_Jpan': 0.98}
jpn_Jpan,['jpn_Jpan'],jpn_Jpan,Base,{'jpn_Jpan': 0.98}
jpn_Jpan,['jpn_Jpan'],kor_Hang,Labels,{'kor_Hang': 0.99}
jpn_Jpan,['jpn_Jpan'],kor_Hang,Step1,"{'eng_Latn': 0.08, 'jpn_Jpan': 0.85}"
jpn_Jpan,['jpn_Jpan'],kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.09, 'jpn_Jpan': 0.81}"
jpn_Jpan,['jpn_Jpan'],kor_Hang,Base,"{'eng_Latn': 0.07, 'jpn_Jpan': 0.83}"
jpn_Jpan,['jpn_Jpan'],mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
jpn_Jpan,['jpn_Jpan'],mon_Cyrl,Step1,"{'jpn_Jpan': 0.69, 'eng_Latn': 0.11}"
jpn_Jpan,['jpn_Jpan'],mon_Cyrl,Step50+sbeam8,"{'eng_Latn': 0.15, 'jpn_Jpan': 0.56}"
jpn_Jpan,['jpn_Jpan'],mon_Cyrl,Base,"{'jpn_Jpan': 0.81, 'eng_Latn': 0.07}"
jpn_Jpan,['jpn_Jpan'],hun_Latn,Labels,{'hun_Latn': 1.0}
jpn_Jpan,['jpn_Jpan'],hun_Latn,Step1,"{'jpn_Jpan': 0.69, 'eng_Latn': 0.08}"
jpn_Jpan,['jpn_Jpan'],hun_Latn,Step50+sbeam8,"{'jpn_Jpan': 0.66, 'eng_Latn': 0.08}"
jpn_Jpan,['jpn_Jpan'],hun_Latn,Base,"{'jpn_Jpan': 0.49, 'eng_Latn': 0.08, 'deu_Latn': 0.12}"
jpn_Jpan,['jpn_Jpan'],mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
jpn_Jpan,['jpn_Jpan'],mhr_Cyrl,Step1,{'jpn_Jpan': 0.72}
jpn_Jpan,['jpn_Jpan'],mhr_Cyrl,Step50+sbeam8,"{'cmn_Hani': 0.07, 'jpn_Jpan': 0.6}"
jpn_Jpan,['jpn_Jpan'],mhr_Cyrl,Base,{'jpn_Jpan': 0.64}
jpn_Jpan,['jpn_Jpan'],fin_Latn,Labels,{'fin_Latn': 0.99}
jpn_Jpan,['jpn_Jpan'],fin_Latn,Step1,"{'jpn_Jpan': 0.68, 'eng_Latn': 0.08}"
jpn_Jpan,['jpn_Jpan'],fin_Latn,Step50+sbeam8,"{'jpn_Jpan': 0.64, 'eng_Latn': 0.1}"
jpn_Jpan,['jpn_Jpan'],fin_Latn,Base,"{'jpn_Jpan': 0.58, 'deu_Latn': 0.06, 'fin_Latn': 0.08}"
mon_Cyrl,['mon_Cyrl'],deu_Latn,Labels,{'deu_Latn': 1.0}
mon_Cyrl,['mon_Cyrl'],deu_Latn,Base,{'deu_Latn': 0.97}
mon_Cyrl,['mon_Cyrl'],deu_Latn,Step1,{'deu_Latn': 0.97}
mon_Cyrl,['mon_Cyrl'],deu_Latn,Step50+sbeam8,{'deu_Latn': 0.96}
mon_Cyrl,['mon_Cyrl'],ydd_Hebr,Labels,{'heb_Hebr': 0.99}
mon_Cyrl,['mon_Cyrl'],ydd_Hebr,Base,{'mon_Cyrl': 0.91}
mon_Cyrl,['mon_Cyrl'],ydd_Hebr,Step1,{'mon_Cyrl': 0.93}
mon_Cyrl,['mon_Cyrl'],ydd_Hebr,Step50+sbeam8,{'mon_Cyrl': 0.91}
mon_Cyrl,['mon_Cyrl'],heb_Hebr,Labels,{'heb_Hebr': 1.0}
mon_Cyrl,['mon_Cyrl'],heb_Hebr,Base,"{'mon_Cyrl': 0.17, 'eng_Latn': 0.38}"
mon_Cyrl,['mon_Cyrl'],heb_Hebr,Step1,"{'mon_Cyrl': 0.39, 'eng_Latn': 0.2}"
mon_Cyrl,['mon_Cyrl'],heb_Hebr,Step50+sbeam8,"{'eng_Latn': 0.17, 'mon_Cyrl': 0.49}"
mon_Cyrl,['mon_Cyrl'],arb_Arab,Labels,{'arb_Arab': 1.0}
mon_Cyrl,['mon_Cyrl'],arb_Arab,Base,"{'eng_Latn': 0.52, 'mon_Cyrl': 0.21, 'arb_Arab': 0.08}"
mon_Cyrl,['mon_Cyrl'],arb_Arab,Step1,"{'eng_Latn': 0.26, 'mon_Cyrl': 0.28, 'arb_Arab': 0.34}"
mon_Cyrl,['mon_Cyrl'],arb_Arab,Step50+sbeam8,"{'eng_Latn': 0.2, 'arb_Arab': 0.4, 'mon_Cyrl': 0.28}"
mon_Cyrl,['mon_Cyrl'],amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
mon_Cyrl,['mon_Cyrl'],amh_Ethi,Base,"{'eng_Latn': 0.11, 'mon_Cyrl': 0.76}"
mon_Cyrl,['mon_Cyrl'],amh_Ethi,Step1,{'mon_Cyrl': 0.87}
mon_Cyrl,['mon_Cyrl'],amh_Ethi,Step50+sbeam8,"{'mon_Cyrl': 0.88, 'eng_Latn': 0.07}"
mon_Cyrl,['mon_Cyrl'],mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
mon_Cyrl,['mon_Cyrl'],mlt_Latn,Base,"{'eng_Latn': 0.45, 'mon_Cyrl': 0.25}"
mon_Cyrl,['mon_Cyrl'],mlt_Latn,Step1,"{'eng_Latn': 0.28, 'mon_Cyrl': 0.38, 'deu_Latn': 0.06}"
mon_Cyrl,['mon_Cyrl'],mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.27, 'mon_Cyrl': 0.43}"
mon_Cyrl,['mon_Cyrl'],hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
mon_Cyrl,['mon_Cyrl'],hin_Deva,Base,"{'eng_Latn': 0.34, 'mon_Cyrl': 0.47}"
mon_Cyrl,['mon_Cyrl'],hin_Deva,Step1,"{'eng_Latn': 0.26, 'mon_Cyrl': 0.62}"
mon_Cyrl,['mon_Cyrl'],hin_Deva,Step50+sbeam8,"{'eng_Latn': 0.25, 'mon_Cyrl': 0.64}"
mon_Cyrl,['mon_Cyrl'],urd_Arab,Labels,{'urd_Arab': 0.98}
mon_Cyrl,['mon_Cyrl'],urd_Arab,Base,"{'mon_Cyrl': 0.82, 'eng_Latn': 0.08}"
mon_Cyrl,['mon_Cyrl'],urd_Arab,Step1,"{'mon_Cyrl': 0.84, 'eng_Latn': 0.06}"
mon_Cyrl,['mon_Cyrl'],urd_Arab,Step50+sbeam8,{'mon_Cyrl': 0.86}
mon_Cyrl,['mon_Cyrl'],guj_Gujr,Labels,{'guj_Gujr': 0.99}
mon_Cyrl,['mon_Cyrl'],guj_Gujr,Base,{'mon_Cyrl': 0.95}
mon_Cyrl,['mon_Cyrl'],guj_Gujr,Step1,{'mon_Cyrl': 0.96}
mon_Cyrl,['mon_Cyrl'],guj_Gujr,Step50+sbeam8,{'mon_Cyrl': 0.96}
mon_Cyrl,['mon_Cyrl'],sin_Sinh,Labels,{'eng_Latn': 0.19}
mon_Cyrl,['mon_Cyrl'],sin_Sinh,Base,{'mon_Cyrl': 0.9}
mon_Cyrl,['mon_Cyrl'],sin_Sinh,Step1,{'mon_Cyrl': 0.92}
mon_Cyrl,['mon_Cyrl'],sin_Sinh,Step50+sbeam8,{'mon_Cyrl': 0.93}
mon_Cyrl,['mon_Cyrl'],pan_Guru,Labels,{'pan_Guru': 1.0}
mon_Cyrl,['mon_Cyrl'],pan_Guru,Base,{'mon_Cyrl': 0.93}
mon_Cyrl,['mon_Cyrl'],pan_Guru,Step1,{'mon_Cyrl': 0.96}
mon_Cyrl,['mon_Cyrl'],pan_Guru,Step50+sbeam8,{'mon_Cyrl': 0.97}
mon_Cyrl,['mon_Cyrl'],tur_Latn,Labels,{'tur_Latn': 0.99}
mon_Cyrl,['mon_Cyrl'],tur_Latn,Base,{'tur_Latn': 0.81}
mon_Cyrl,['mon_Cyrl'],tur_Latn,Step1,"{'tur_Latn': 0.82, 'mon_Cyrl': 0.08}"
mon_Cyrl,['mon_Cyrl'],tur_Latn,Step50+sbeam8,"{'tur_Latn': 0.82, 'mon_Cyrl': 0.1}"
mon_Cyrl,['mon_Cyrl'],kaz_Cyrl,Labels,{'kaz_Cyrl': 0.99}
mon_Cyrl,['mon_Cyrl'],kaz_Cyrl,Base,{'mon_Cyrl': 0.95}
mon_Cyrl,['mon_Cyrl'],kaz_Cyrl,Step1,{'mon_Cyrl': 0.97}
mon_Cyrl,['mon_Cyrl'],kaz_Cyrl,Step50+sbeam8,{'mon_Cyrl': 0.97}
mon_Cyrl,['mon_Cyrl'],cmn_Hani,Labels,{'cmn_Hani': 1.0}
mon_Cyrl,['mon_Cyrl'],cmn_Hani,Base,"{'cmn_Hani': 0.78, 'jpn_Jpan': 0.07, 'eng_Latn': 0.06}"
mon_Cyrl,['mon_Cyrl'],cmn_Hani,Step1,"{'cmn_Hani': 0.81, 'mon_Cyrl': 0.08}"
mon_Cyrl,['mon_Cyrl'],cmn_Hani,Step50+sbeam8,"{'cmn_Hani': 0.7, 'mon_Cyrl': 0.19}"
mon_Cyrl,['mon_Cyrl'],jpn_Jpan,Labels,{'jpn_Jpan': 0.99}
mon_Cyrl,['mon_Cyrl'],jpn_Jpan,Base,"{'jpn_Jpan': 0.86, 'cmn_Hani': 0.08}"
mon_Cyrl,['mon_Cyrl'],jpn_Jpan,Step1,"{'jpn_Jpan': 0.79, 'cmn_Hani': 0.09}"
mon_Cyrl,['mon_Cyrl'],jpn_Jpan,Step50+sbeam8,"{'jpn_Jpan': 0.71, 'cmn_Hani': 0.09, 'mon_Cyrl': 0.07}"
mon_Cyrl,['mon_Cyrl'],kor_Hang,Labels,{'kor_Hang': 0.99}
mon_Cyrl,['mon_Cyrl'],kor_Hang,Base,"{'eng_Latn': 0.16, 'jpn_Jpan': 0.13, 'kor_Hang': 0.16, 'cmn_Hani': 0.28, 'mon_Cyrl': 0.13}"
mon_Cyrl,['mon_Cyrl'],kor_Hang,Step1,"{'eng_Latn': 0.13, 'cmn_Hani': 0.17, 'kor_Hang': 0.29, 'jpn_Jpan': 0.07, 'mon_Cyrl': 0.2}"
mon_Cyrl,['mon_Cyrl'],kor_Hang,Step50+sbeam8,"{'cmn_Hani': 0.14, 'kor_Hang': 0.24, 'eng_Latn': 0.12, 'jpn_Jpan': 0.06, 'mon_Cyrl': 0.3}"
mon_Cyrl,['mon_Cyrl'],mon_Cyrl,Labels,{'mon_Cyrl': 0.99}
mon_Cyrl,['mon_Cyrl'],mon_Cyrl,Base,{'mon_Cyrl': 0.98}
mon_Cyrl,['mon_Cyrl'],mon_Cyrl,Step1,{'mon_Cyrl': 0.99}
mon_Cyrl,['mon_Cyrl'],mon_Cyrl,Step50+sbeam8,{'mon_Cyrl': 0.99}
mon_Cyrl,['mon_Cyrl'],hun_Latn,Labels,{'hun_Latn': 1.0}
mon_Cyrl,['mon_Cyrl'],hun_Latn,Base,"{'mon_Cyrl': 0.15, 'eng_Latn': 0.26, 'deu_Latn': 0.12, 'hun_Latn': 0.08}"
mon_Cyrl,['mon_Cyrl'],hun_Latn,Step1,"{'mon_Cyrl': 0.3, 'hun_Latn': 0.06, 'eng_Latn': 0.15, 'deu_Latn': 0.13}"
mon_Cyrl,['mon_Cyrl'],hun_Latn,Step50+sbeam8,"{'mon_Cyrl': 0.34, 'eng_Latn': 0.14, 'deu_Latn': 0.13}"
mon_Cyrl,['mon_Cyrl'],mhr_Cyrl,Labels,"{'kaz_Cyrl': 0.61, 'mon_Cyrl': 0.26}"
mon_Cyrl,['mon_Cyrl'],mhr_Cyrl,Base,{'mon_Cyrl': 0.96}
mon_Cyrl,['mon_Cyrl'],mhr_Cyrl,Step1,{'mon_Cyrl': 0.94}
mon_Cyrl,['mon_Cyrl'],mhr_Cyrl,Step50+sbeam8,{'mon_Cyrl': 0.95}
mon_Cyrl,['mon_Cyrl'],fin_Latn,Labels,{'fin_Latn': 0.99}
mon_Cyrl,['mon_Cyrl'],fin_Latn,Base,"{'deu_Latn': 0.27, 'eng_Latn': 0.23, 'fin_Latn': 0.07, 'mon_Cyrl': 0.09}"
mon_Cyrl,['mon_Cyrl'],fin_Latn,Step1,"{'fin_Latn': 0.09, 'mon_Cyrl': 0.43, 'eng_Latn': 0.17, 'deu_Latn': 0.11}"
mon_Cyrl,['mon_Cyrl'],fin_Latn,Step50+sbeam8,"{'mon_Cyrl': 0.57, 'deu_Latn': 0.07, 'fin_Latn': 0.07, 'eng_Latn': 0.13}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",deu_Latn,Labels,{'deu_Latn': 1.0}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",deu_Latn,Step1,"{'deu_Latn': 0.87, 'jpn_Jpan': 0.07}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",deu_Latn,Step50+sbeam8,"{'deu_Latn': 0.82, 'cmn_Hani': 0.07}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",deu_Latn,Base,"{'deu_Latn': 0.86, 'jpn_Jpan': 0.09}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",ydd_Hebr,Labels,{'heb_Hebr': 0.99}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",ydd_Hebr,Step1,"{'cmn_Hani': 0.89, 'eng_Latn': 0.06}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",ydd_Hebr,Step50+sbeam8,"{'cmn_Hani': 0.87, 'eng_Latn': 0.06}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",ydd_Hebr,Base,"{'cmn_Hani': 0.66, 'jpn_Jpan': 0.24, 'eng_Latn': 0.07}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",heb_Hebr,Labels,{'heb_Hebr': 1.0}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",heb_Hebr,Step1,{'cmn_Hani': 0.93}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",heb_Hebr,Step50+sbeam8,{'cmn_Hani': 0.94}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",heb_Hebr,Base,"{'jpn_Jpan': 0.22, 'cmn_Hani': 0.67, 'eng_Latn': 0.08}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",arb_Arab,Labels,{'arb_Arab': 1.0}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",arb_Arab,Step1,"{'cmn_Hani': 0.86, 'eng_Latn': 0.08}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",arb_Arab,Step50+sbeam8,"{'cmn_Hani': 0.87, 'eng_Latn': 0.08}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",arb_Arab,Base,"{'jpn_Jpan': 0.28, 'cmn_Hani': 0.56, 'eng_Latn': 0.13}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",amh_Ethi,Labels,"{'amh_Ethi': 0.81, 'eng_Latn': 0.14}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",amh_Ethi,Step1,"{'cmn_Hani': 0.68, 'eng_Latn': 0.07, 'jpn_Jpan': 0.13}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",amh_Ethi,Step50+sbeam8,"{'cmn_Hani': 0.73, 'eng_Latn': 0.11}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",amh_Ethi,Base,"{'cmn_Hani': 0.1, 'jpn_Jpan': 0.64, 'eng_Latn': 0.1}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",mlt_Latn,Labels,"{'eng_Latn': 0.13, 'deu_Latn': 0.19, 'mlt_Latn': 0.24, 'fin_Latn': 0.11}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",mlt_Latn,Step1,"{'eng_Latn': 0.29, 'cmn_Hani': 0.37}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.31, 'cmn_Hani': 0.32}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",mlt_Latn,Base,"{'jpn_Jpan': 0.11, 'eng_Latn': 0.33, 'cmn_Hani': 0.2}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",hin_Deva,Labels,"{'hin_Deva': 0.72, 'eng_Latn': 0.24}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",hin_Deva,Step1,"{'cmn_Hani': 0.63, 'eng_Latn': 0.23, 'jpn_Jpan': 0.08}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",hin_Deva,Step50+sbeam8,"{'cmn_Hani': 0.69, 'eng_Latn': 0.24}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",hin_Deva,Base,"{'cmn_Hani': 0.12, 'eng_Latn': 0.24, 'jpn_Jpan': 0.56}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",urd_Arab,Labels,{'urd_Arab': 0.98}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",urd_Arab,Step1,{'cmn_Hani': 0.95}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",urd_Arab,Step50+sbeam8,{'cmn_Hani': 0.96}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",urd_Arab,Base,"{'jpn_Jpan': 0.63, 'cmn_Hani': 0.32}"
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",guj_Gujr,Labels,{'guj_Gujr': 0.99}
cmn_jpn,"['cmn_Hani', 'jpn_Jpan']",guj_Gujr,Step1,{'cmn_Hani': 0.92}
